Geo Point;Geo Shape;OBJECTID;ID_REF_ZDL;ID_REF_ZDE;GARES_ID;NOM_GARE;NOMLONG;NOM_IV;NUM_MOD;MODE_;FER;TRAIN;RER;METRO;TRAMWAY;NAVETTE;VAL;TERFER;TERTRAIN;TERRER;TERMETRO;TERTRAM;TERNAVETTE;TERVAL;IDREFLIGA;IDREFLIGC;LIGNE;COD_LIGF;LIGNE_CODE;INDICE_LIG;RESEAU;RES_COM;COD_RESF;RES_STIF;EXPLOITANT;NUM_PSR;IDF;PRINCIPAL;X;Y
48.9317348255, 2.3782254904;"{""type"": ""Point"", ""coordinates"": [2.378225490397901, 48.93173482548615, 0.0]}";401.0;42763.0;22628.0;213.0;Cosmonautes;COSMONAUTES;Cosmonautes;3514.0;Tramway;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A01191;;T1;31.0;T1-1006;1;TRAMWAY;T1;5.0;112.0;RATP;0.0;1.0;0.0;654444.337;6870374.552
48.9227111893, 2.40662275371;"{""type"": ""Point"", ""coordinates"": [2.406622753709041, 48.92271118925899, 0.0]}";402.0;46115.0;23302.0;231.0;Danton;DANTON;Danton;3510.0;Tramway;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A01191;;T1;31.0;T1-1010;1;TRAMWAY;T1;5.0;112.0;RATP;0.0;1.0;0.0;656517.344;6869355.124
48.9081654152, 2.5170254953;"{""type"": ""Point"", ""coordinates"": [2.517025495296047, 48.90816541522705, 0.0]}";410.0;43128.0;41026.0;320.0;Gargan;GARGAN;Gargan;3008.0;Tramway;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A01761;;T4;34.0;T4-414;4;TRAMWAY;T4;5.0;822.0;SNCF;113860.0;1.0;0.0;664597.645;6867682.509
48.9158378929, 2.42500989427;"{""type"": ""Point"", ""coordinates"": [2.425009894274451, 48.915837892883054, 0.0]}";413.0;43373.0;23297.0;349.0;Hôpital Avicenne;HOPITAL AVICENNE;Hôpital Avicenne;3506.0;Tramway;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A01191;;T1;31.0;T1-1014;1;TRAMWAY;T1;5.0;112.0;RATP;0.0;1.0;0.0;657859.163;6868580.856
48.8247670255, 2.26053991367;"{""type"": ""Point"", ""coordinates"": [2.260539913667206, 48.824767025514404, 0.0]}";419.0;43420.0;23438.0;371.0;Jacques-Henri Lartigue;JACQUES-HENRI LARTIGUE;Jacques-Henri Lartigue;3561.0;Tramway;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A01192;;T2;32.0;T2-448;2;TRAMWAY;T2;5.0;112.0;RATP;0.0;1.0;0.0;645710.692;6858554.875
48.9096663654, 2.43748780358;"{""type"": ""Point"", ""coordinates"": [2.437487803577854, 48.90966636535837, 0.0]}";427.0;52382.0;23299.0;415.0;La Ferme;LA FERME;La Ferme;3503.0;Tramway;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A01191;;T1;31.0;T1-1017;1;TRAMWAY;T1;5.0;112.0;RATP;0.0;1.0;0.0;658768.76;6867888.008
48.8930946286, 2.48791098763;"{""type"": ""Point"", ""coordinates"": [2.487910987625008, 48.8930946286382, 0.0]}";428.0;44603.0;41461.0;996.0;La Remise à Jorelle;LA REMISE A JORELLE;La Remise à Jorelle;5179.0;Tramway;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A01761;;T4;34.0;T4-1403;4;TRAMWAY;T4;5.0;822.0;SNCF;0.0;1.0;0.0;662452.693;6866020.128
48.8574714089, 2.22060356003;"{""type"": ""Point"", ""coordinates"": [2.220603560028727, 48.85747140891035, 0.0]}";431.0;47370.0;22300.0;457.0;Les Coteaux;LES COTEAUX;Les Coteaux;3554.0;Tramway;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A01192;;T2;32.0;T2-324;2;TRAMWAY;T2;5.0;112.0;RATP;113845.0;1.0;0.0;642814.651;6862219.41
48.8498504878, 2.22123268327;"{""type"": ""Point"", ""coordinates"": [2.221232683266963, 48.84985048784913, 0.0]}";432.0;51611.0;23442.0;461.0;Les Milons;LES MILONS;Les Milons;3555.0;Tramway;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A01192;;T2;32.0;T2-447;2;TRAMWAY;T2;5.0;112.0;RATP;0.0;1.0;0.0;642852.452;6861371.59
48.9024441906, 2.51169930327;"{""type"": ""Point"", ""coordinates"": [2.51169930327069, 48.902444190569966, 0.0]}";434.0;46521.0;41025.0;453.0;Les Pavillons-sous-Bois;LES PAVILLONS-SOUS-BOIS;Les Pavillons-sous-Bois;3007.0;Tramway;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A01761;;T4;34.0;T4-364;4;TRAMWAY;T4;5.0;822.0;SNCF;113852.0;1.0;0.0;664203.303;6867048.723
48.8380758906, 2.27117440207;"{""type"": ""Point"", ""coordinates"": [2.271174402071582, 48.83807589055151, 0.0]}";442.0;58798.0;24102.0;978.0;Pont du Garigliano;PONT DU GARIGLIANO - HOPITAL EUROPEEN GEORGES POMPIDOU;Pont du Garigliano;5460.0;Tramway;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;T3;0;0;A01193;;T3A;33.0;T3A-1301;3A;TRAMWAY;T3A;5.0;112.0;RATP;0.0;1.0;0.0;646505.086;6860027.399
48.8247110179, 2.31882969127;"{""type"": ""Point"", ""coordinates"": [2.318829691269952, 48.82471101789667, 0.0]}";445.0;43462.0;24109.0;985.0;Jean Moulin;JEAN MOULIN;Jean Moulin;5468.0;Tramway;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A01193;;T3A;33.0;T3A-1308;3A;TRAMWAY;T3A;5.0;112.0;RATP;0.0;1.0;0.0;649990.017;6858510.151
48.8208733552, 2.35093287806;"{""type"": ""Point"", ""coordinates"": [2.350932878064576, 48.82087335522631, 0.0]}";454.0;44550.0;24127.0;990.0;Poterne des Peupliers;POTERNE DES PEUPLIERS;Poterne des Peupliers;5473.0;Tramway;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A01193;;T3A;33.0;T3A-1313;3A;TRAMWAY;T3A;5.0;112.0;RATP;0.0;1.0;0.0;652343.398;6858063.596
48.8833348766, 2.23387143379;"{""type"": ""Point"", ""coordinates"": [2.233871433790775, 48.88333487655372, 0.0]}";455.0;43184.0;22298.0;713.0;Puteaux;PUTEAUX;Puteaux;3551.0;Tramway;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A01192;;T2;32.0;T2-379;2;TRAMWAY;T2;5.0;112.0;RATP;382382.0;1.0;0.0;643816.005;6865085.673
48.930934183, 2.51504966242;"{""type"": ""Point"", ""coordinates"": [2.515049662417906, 48.930934182986604, 0.0]}";456.0;411283.0;411282.0;994.0;Rougemont-Chanteloup;ROUGEMONT-CHANTELOUP;Rougemont-Chanteloup;5170.0;Tramway;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A01761;;T4;34.0;T4-1401;4;TRAMWAY;T4;5.0;822.0;SNCF;0.0;1.0;0.0;664468.367;6870215.268
48.938082615, 2.36074604376;"{""type"": ""Point"", ""coordinates"": [2.360746043761456, 48.93808261495897, 0.0]}";458.0;44859.0;22634.0;52.0;Basilique de Saint-Denis;BASILIQUE DE SAINT-DENIS;Basilique de Saint-Denis;3517.0;Tramway;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A01191;;T1;31.0;T1-1025;1;TRAMWAY;T1;5.0;112.0;RATP;0.0;1.0;0.0;653169.41;6871090.648
48.8316965931, 2.28147044408;"{""type"": ""Point"", ""coordinates"": [2.281470444083868, 48.831696593107, 0.0]}";461.0;45356.0;25636.0;1009.0;Porte d'Issy;PORTE D'ISSY;Porte d'Issy;5447.0;Tramway;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A01192;;T2;32.0;T2-1503;2;TRAMWAY;T2;5.0;112.0;RATP;0.0;1.0;0.0;647254.327;6859311.17
48.8333653438, 2.27671209053;"{""type"": ""Point"", ""coordinates"": [2.276712090531075, 48.833365343840185, 0.0]}";462.0;44917.0;22295.0;1010.0;Suzanne Lenglen;SUZANNE LENGLEN;Suzanne Lenglen;0.0;Tramway;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A01192;;T2;32.0;T2-1502;2;TRAMWAY;T2;5.0;112.0;RATP;0.0;1.0;0.0;646906.737;6859499.904
48.9375098964, 2.35040001854;"{""type"": ""Point"", ""coordinates"": [2.350400018540065, 48.93750989644162, 0.0]}";464.0;44937.0;23313.0;851.0;Théâtre Gérard Philipe;THEATRE GERARD PHILIPE;Théâtre Gérard Philipe;3519.0;Tramway;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A01191;;T1;31.0;T1-1001;1;TRAMWAY;T1;5.0;112.0;RATP;0.0;1.0;0.0;652410.971;6871033.148
48.9555044771, 2.2955916949;"{""type"": ""Point"", ""coordinates"": [2.295591694903069, 48.9555044771186, 0.0]}";472.0;50483.0;42109.0;1195.0;Epinay-Orgemont;EPINAY-ORGEMONT;Epinay-Orgemont;0.0;Tramway;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;T8;0;0;A02150;C01795;T8;0.0;T8-117072;8;TRAMWAY;T8;0.0;0.0;RATP;0.0;1.0;0.0;648413.455;6873055.419
48.9346085677, 2.32149519817;"{""type"": ""Point"", ""coordinates"": [2.32149519817071, 48.93460856766366, 0.0]}";477.0;42594.0;23289.0;1077.0;Chemin des Reniers;CHEMIN DES RENIERS;Chemin des Reniers;0.0;Tramway;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A01191;;T1;31.0;T1-1029;1;TRAMWAY;T1;5.0;112.0;RATP;0.0;1.0;0.0;650290.713;6870728.331
48.9333553822, 2.29460298939;"{""type"": ""Point"", ""coordinates"": [2.294602989386074, 48.933355382229045, 0.0]}";481.0;50664.0;23288.0;1081.0;Le Village;LE VILLAGE;Le Village;0.0;Tramway;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A01191;;T1;31.0;T1-1032;1;TRAMWAY;T1;5.0;112.0;RATP;0.0;1.0;0.0;648319.316;6870606.244
48.9076645839, 2.23830930229;"{""type"": ""Point"", ""coordinates"": [2.238309302290676, 48.90766458394418, 0.0]}";488.0;47411.0;23437.0;1088.0;Charlebourg;CHARLEBOURG;Charlebourg;0.0;Tramway;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A01192;;T2;32.0;T2-1507;2;TRAMWAY;T2;5.0;112.0;RATP;0.0;1.0;1.0;644167.543;6867787.836
48.8724040944, 2.40857757742;"{""type"": ""Point"", ""coordinates"": [2.408577577424641, 48.87240409441091, 0.0]}";493.0;58502.0;24422.0;1093.0;Adrienne Bolland;ADRIENNE BOLLAND;Adrienne Bolland;0.0;Tramway;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A01757;;T3B;0.0;T3B-1601;3B;TRAMWAY;T3B;5.0;112.0;RATP;0.0;1.0;1.0;656618.691;6863760.1
48.8675213572, 2.40897893974;"{""type"": ""Point"", ""coordinates"": [2.408978939744509, 48.86752135721475, 0.0]}";494.0;45629.0;24400.0;1094.0;Séverine;SEVERINE;Séverine;0.0;Tramway;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A01757;;T3B;0.0;T3B-1602;3B;TRAMWAY;T3B;5.0;112.0;RATP;0.0;1.0;1.0;656644.067;6863216.952
48.8529872779, 2.41074113613;"{""type"": ""Point"", ""coordinates"": [2.410741136126437, 48.85298727790374, 0.0]}";497.0;44520.0;24406.0;1097.0;Porte de Montreuil;PORTE DE MONTREUIL;Porte de Montreuil;0.0;Tramway;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A01757;;T3B;0.0;T3B-109087;3B;TRAMWAY;T3B;5.0;112.0;RATP;0.0;1.0;1.0;656761.275;6861599.908
48.8398410732, 2.4088668504;"{""type"": ""Point"", ""coordinates"": [2.408866850400784, 48.8398410732243, 0.0]}";500.0;45214.0;24125.0;1100.0;Montempoivre;MONTEMPOIVRE;Montempoivre;0.0;Tramway;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A01193;;T3A;33.0;T3A-1315;3A;TRAMWAY;T3A;5.0;112.0;RATP;0.0;1.0;1.0;656612.803;6860139.198
48.8303885897, 2.39344969832;"{""type"": ""Point"", ""coordinates"": [2.393449698316831, 48.830388589693484, 0.0]}";503.0;58730.0;36482.0;1103.0;Baron Le Roy;BARON LE ROY;Baron Le Roy;0.0;Tramway;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A01193;;T3A;33.0;T3A-1316;3A;TRAMWAY;T3A;5.0;112.0;RATP;0.0;1.0;1.0;655473.184;6859096.762
48.8243285035, 2.37758429146;"{""type"": ""Point"", ""coordinates"": [2.377584291457183, 48.82432850347972, 0.0]}";505.0;58493.0;24124.0;1105.0;Maryse Bastié;MARYSE BASTIE;Maryse Bastié;0.0;Tramway;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A01193;;T3A;33.0;T3A-1318;3A;TRAMWAY;T3A;5.0;112.0;RATP;0.0;1.0;1.0;654303.218;6858432.013
48.8850167892, 2.3967512888;"{""type"": ""Point"", ""coordinates"": [2.396751288803897, 48.885016789193514, 0.0]}";507.0;58501.0;24416.0;1107.0;Butte du Chapeau Rouge;BUTTE DU CHAPEAU ROUGE;Butte du Chapeau Rouge;0.0;Tramway;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A01757;;T3B;0.0;T3B-1605;3B;TRAMWAY;T3B;5.0;112.0;RATP;0.0;1.0;1.0;655761.955;6865169.118
48.8974287356, 2.38658143311;"{""type"": ""Point"", ""coordinates"": [2.38658143311372, 48.89742873557869, 0.0]}";510.0;44518.0;29379.0;1110.0;Porte de la Villette;PORTE DE LA VILLETTE;Porte de la Villette;0.0;Tramway;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A01757;;T3B;0.0;T3B-107031;3B;TRAMWAY;T3B;5.0;112.0;RATP;0.0;1.0;1.0;655026.906;6866555.012
48.97749309, 2.37224292371;"{""type"": ""Point"", ""coordinates"": [2.372242923708274, 48.9774930899753, 0.0]}";522.0;59018.0;28874.0;1122.0;Les Cholettes;LES CHOLETTES;Les Cholettes;0.0;Tramway;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A01760;;T5;35.0;T5-1704;5;TRAMWAY;T5;5.0;112.0;RATP;0.0;1.0;0.0;654046.474;6875466.407
48.9708834042, 2.36600388911;"{""type"": ""Point"", ""coordinates"": [2.366003889114339, 48.97088340423817, 0.0]}";524.0;58639.0;28855.0;1124.0;Jacques Prévert;JACQUES PREVERT;Jacques Prévert;0.0;Tramway;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A01760;;T5;35.0;T5-1706;5;TRAMWAY;T5;5.0;112.0;RATP;0.0;1.0;0.0;653583.868;6874735.037
48.9526378826, 2.35797833108;"{""type"": ""Point"", ""coordinates"": [2.357978331080607, 48.95263788257678, 0.0]}";529.0;46338.0;28851.0;1129.0;Petit Pierrefitte;PETIT PIERREFITTE;Petit Pierrefitte;0.0;Tramway;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A01760;;T5;35.0;T5-1711;5;TRAMWAY;T5;5.0;112.0;RATP;0.0;1.0;0.0;652979.817;6872710.844
48.7718553125, 2.36782513844;"{""type"": ""Point"", ""coordinates"": [2.36782513843655, 48.77185531254942, 0.0]}";538.0;47693.0;29904.0;1145.0;Moulin Vert;MOULIN VERT;Moulin Vert;0.0;Tramway;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A02134;;T7;37.0;T7-1814;7;TRAMWAY;T7;5.0;112.0;RATP;0.0;1.0;0.0;653540.021;6852603.439
48.7626477685, 2.36699185892;"{""type"": ""Point"", ""coordinates"": [2.366991858922027, 48.76264776849561, 0.0]}";540.0;58784.0;29897.0;1147.0;Auguste Perret;AUGUSTE PERRET;Auguste Perret;0.0;Tramway;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A02134;;T7;37.0;T7-1816;7;TRAMWAY;T7;5.0;112.0;RATP;0.0;1.0;0.0;653470.576;6851580.21
48.7567394335, 2.36836469863;"{""type"": ""Point"", ""coordinates"": [2.368364698633332, 48.75673943351173, 0.0]}";542.0;47688.0;35941.0;1149.0;La Belle Epine;LA BELLE EPINE;La Belle Epine;0.0;Tramway;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A02134;;T7;37.0;T7-1818;7;TRAMWAY;T7;5.0;112.0;RATP;0.0;1.0;0.0;653566.23;6850922.502
48.7295686789, 2.36837860173;"{""type"": ""Point"", ""coordinates"": [2.368378601734535, 48.72956867888716, 0.0]}";551.0;42165.0;35927.0;1158.0;Aéroport d'Orly;AEROPORT D ORLY;Aéroport d'Orly;0.0;Tramway;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A02134;;T7;37.0;T7-450;7;TRAMWAY;T7;5.0;112.0;RATP;0.0;1.0;0.0;653543.088;6847901.641
48.7819866725, 2.18049375093;"{""type"": ""Point"", ""coordinates"": [2.180493750928926, 48.7819866725001, 0.0]}";553.0;43501.0;2329.0;1177.0;L'Onde;L'ONDE;L'Onde;0.0;Tramway;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A02149;;T6;39.0;T6-117042;6;TRAMWAY;T6;0.0;0.0;RATP;0.0;1.0;0.0;639777.865;6853853.412
48.7998873832, 2.28195132017;"{""type"": ""Point"", ""coordinates"": [2.281951320169448, 48.79988738317761, 0.0]}";556.0;59179.0;2338.0;1163.0;Parc André Malraux;PARC ANDRE MALRAUX;Parc André Malraux;0.0;Tramway;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A02149;;T6;39.0;T6-117056;6;TRAMWAY;T6;0.0;0.0;RATP;0.0;1.0;0.0;647250.02;6855769.243
48.7903330019, 2.26338916602;"{""type"": ""Point"", ""coordinates"": [2.263389166015155, 48.79033300192819, 0.0]}";558.0;44838.0;41858.0;1165.0;Soleil Levant;SOLEIL LEVANT;Soleil Levant;0.0;Tramway;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A02149;;T6;39.0;T6-117054;6;TRAMWAY;T6;0.0;0.0;RATP;0.0;1.0;0.0;645851.178;6854702.139
48.7836246222, 2.21443350205;"{""type"": ""Point"", ""coordinates"": [2.214433502050177, 48.78362462215807, 0.0]}";566.0;42846.0;2328.0;1173.0;Dewoitine;DEWOITINE;Dewoitine;0.0;Tramway;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A02149;;T6;39.0;T6-117046;6;TRAMWAY;T6;0.0;0.0;RATP;0.0;1.0;0.0;642295.178;6854012.123
48.9396887087, 2.34520750593;"{""type"": ""Point"", ""coordinates"": [2.345207505927952, 48.93968870865853, 0.0]}";574.0;46334.0;42124.0;1182.0;Paul Eluard;PAUL ELUARD;Paul Eluard;0.0;Tramway;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A02150;C01795;T8;0.0;T8-117060;8;TRAMWAY;T8;0.0;0.0;RATP;0.0;1.0;0.0;652041.316;6871309.257
48.9495813451, 2.34252182604;"{""type"": ""Point"", ""coordinates"": [2.342521826040314, 48.94958134511723, 0.0]}";576.0;50572.0;42132.0;1184.0;César;CESAR;César;0.0;Tramway;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A02150;C01795;T8;0.0;T8-117062;8;TRAMWAY;T8;0.0;0.0;RATP;0.0;1.0;0.0;651839.682;6872425.198
48.3326836438, 2.69248019059;"{""type"": ""Point"", ""coordinates"": [2.692480190589321, 48.33268364381089, 0.0]}";588.0;47124.0;41390.0;103.0;BOURRON-MARLOTTE-GREZ;BOURRON-MARLOTTE-GREZ;BOURRON-MARLOTTE-GREZ;2871.0;Train;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01845;;LIGNE R;19.0;LIGNE R-68;R;TRAIN;LIGNE R;1.0;851.0;SNCF;684118.0;1.0;0.0;677209.347;6803640.679
48.6067449526, 2.30205969425;"{""type"": ""Point"", ""coordinates"": [2.302059694247387, 48.60674495256192, 0.0]}";591.0;43098.0;41304.0;108.0;BRÉTIGNY;BRETIGNY;BRÉTIGNY;2557.0;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01840;;RER C;26.0;RER C-184;C;RER;RER C;2.0;803.0;SNCF;545194.0;1.0;1.0;648544.637;6834288.093
48.9323054161, 2.47567437083;"{""type"": ""Point"", ""coordinates"": [2.475674370833512, 48.93230541606912, 0.0]}";593.0;46163.0;411401.0;77.0;BLANC-MESNIL;BLANC-MESNIL;BLANC-MESNIL;2483.0;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01857;;RER B;25.0;RER B-404;B;RER;RER B;2.0;802.0;SNCF;271478.0;1.0;0.0;661584.448;6870386.187
48.9554022445, 2.09352190295;"{""type"": ""Point"", ""coordinates"": [2.093521902945918, 48.95540224454144, 0.0]}";603.0;47915.0;411358.0;4.0;ACHÈRES-GRAND-CORMIER;ACHERES-GRAND-CORMIER;ACHERES GRAND CORMIER;2435.0;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01856;;RER A;24.0;RER A-138;A;RER;RER A;2.0;801.0;SNCF;386052.0;1.0;0.0;633615.895;6873208.144
48.9748208646, 2.04908312149;"{""type"": ""Point"", ""coordinates"": [2.049083121493801, 48.97482086455293, 0.0]}";608.0;47916.0;41149.0;17.0;ANDRÉSY;ANDRESY;ANDRESY;2665.0;Train;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01852;;LIGNE J;29.0;LIGNE J-125;J;TRAIN;LIGNE J;1.0;854.0;SNCF;381491.0;1.0;0.0;630387.668;6875405.732
48.3112962757, 2.00352500008;"{""type"": ""Point"", ""coordinates"": [2.003525000080969, 48.311296275651344, 0.0]}";609.0;47917.0;41293.0;18.0;ANGERVILLE;ANGERVILLE;ANGERVILLE;2817.0;Train;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;;;GRD LIGNES;37.0;GRD LIGNES-194;GL;GRANDES LIGNES;GL;6.0;852.0;SNCF;543090.0;1.0;0.0;626121.846;6801685.331
48.9057060504, 2.28362870267;"{""type"": ""Point"", ""coordinates"": [2.283628702670439, 48.905706050431846, 0.0]}";614.0;43069.0;41138.0;29.0;ASNIÈRES;ASNIERES;ASNIÈRES;2653.0;Train;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01852;;LIGNE J;29.0;LIGNE J-394;J;TRAIN;LIGNE J;1.0;854.0;SNCF;381137.0;1.0;0.0;647487.416;6867538.965
48.8721574949, 2.32992717061;"{""type"": ""Point"", ""coordinates"": [2.329927170608276, 48.87215749487708, 0.0]}";616.0;45873.0;412806.0;32.0;AUBER;AUBER;AUBER;2410.0;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01856;;RER A;24.0;RER A-336;A;RER;RER A;2.0;801.0;RATP;999901.0;1.0;0.0;650849.519;6863778.763
49.0704623634, 2.17530420995;"{""type"": ""Point"", ""coordinates"": [2.17530420994616, 49.07046236344271, 0.0]}";620.0;47918.0;41112.0;39.0;AUVERS-SUR-OISE;AUVERS-SUR-OISE;AUVERS-SUR-OISE;3093.0;Train;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01849;;LIGNE H;20.0;LIGNE H-278;H;TRAIN;LIGNE H;1.0;853.0;SNCF;276543.0;1.0;0.0;639738.47;6885937.758
48.8536480563, 2.27948706498;"{""type"": ""Point"", ""coordinates"": [2.279487064975001, 48.85364805626964, 0.0]}";621.0;45419.0;41295.0;40.0;AV. DU PDT KENNEDY;AVENUE DU PRESIDENT KENNEDY;AVENUE DU PRESIDENT KENNEDY;2515.0;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01840;;RER C;26.0;RER C-335;C;RER;RER C;2.0;803.0;SNCF;543207.0;1.0;0.0;647131.008;6861753.258
48.2295499366, 2.70393605431;"{""type"": ""Point"", ""coordinates"": [2.703936054313661, 48.2295499365595, 0.0]}";624.0;47119.0;41392.0;46.0;BAGNEAUX-SUR-LOING;BAGNEAUX-SUR-LOING;BAGNEAUX-SUR-LOING;2873.0;Train;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01845;;LIGNE R;19.0;LIGNE R-70;R;TRAIN;LIGNE R;1.0;851.0;SNCF;684191.0;1.0;0.0;678015.372;6792174.901
48.8826810476, 2.8543159251;"{""type"": ""Point"", ""coordinates"": [2.854315925097791, 48.88268104756729, 0.0]}";635.0;47327.0;41067.0;215.0;COUILLY-SAINT-GERMAIN-QUINCY;COUILLY-SAINT-GERMAIN-QUINCY;COUILLY-SAINT-GERMAIN-QUINCY;3002.0;Train;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01844;;LIGNE P;18.0;LIGNE P-23;P;TRAIN;LIGNE P;1.0;850.0;SNCF;116731.0;1.0;0.0;689315.971;6864750.261
48.7012177212, 2.09797585569;"{""type"": ""Point"", ""coordinates"": [2.097975855687467, 48.70121772119422, 0.0]}";638.0;47052.0;412845.0;219.0;COURCELLE-SUR-YVETTE;COURCELLE-SUR-YVETTE;COURCELLE-SUR-YVETTE;2451.0;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01857;;RER B;25.0;RER B-180;B;RER;RER B;2.0;802.0;RATP;758888.0;1.0;0.0;633619.198;6844942.894
48.9760542531, 2.33852407065;"{""type"": ""Point"", ""coordinates"": [2.338524070645141, 48.9760542531305, 0.0]}";643.0;43119.0;411425.0;238.0;DEUIL-MONTMAGNY;DEUIL-MONTMAGNY;DEUIL MONTMAGNY;3053.0;Train;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01849;;LIGNE H;20.0;LIGNE H-245;H;TRAIN;LIGNE H;1.0;853.0;SNCF;276345.0;1.0;0.0;651576.878;6875326.554
48.5356206226, 1.99590198765;"{""type"": ""Point"", ""coordinates"": [1.995901987654023, 48.5356206225617, 0.0]}";646.0;47095.0;41292.0;241.0;DOURDAN-LA-FORÊT;DOURDAN-LA-FORET;DOURDAN-LA-FORET;2573.0;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;RER_C;0;RER_C;0;0;0;0;A01840;;RER C;26.0;RER C-219;C;RER;RER C;2.0;803.0;SNCF;540179.0;1.0;1.0;625873.776;6826625.253
